date,ticker,name,close,volume,group
2025-05-30,EWG,iShares Germany ETF,41.970001220703125,2300200,comparison
2025-06-02,EWG,iShares Germany ETF,42.34000015258789,4074000,comparison
2025-06-03,EWG,iShares Germany ETF,42.119998931884766,2262700,comparison
2025-06-04,EWG,iShares Germany ETF,42.459999084472656,2024400,comparison
2025-06-05,EWG,iShares Germany ETF,42.56999969482422,3078300,comparison
2025-06-06,EWG,iShares Germany ETF,42.52000045776367,1272400,comparison
2025-06-09,EWG,iShares Germany ETF,42.310001373291016,1341600,comparison
2025-06-10,EWG,iShares Germany ETF,42.119998931884766,6624500,comparison
2025-06-11,EWG,iShares Germany ETF,42.11000061035156,4258600,comparison
2025-06-12,EWG,iShares Germany ETF,42.220001220703125,2487800,comparison
2025-06-13,EWG,iShares Germany ETF,41.5099983215332,5467400,comparison
2025-06-16,EWG,iShares Germany ETF,41.130001068115234,6117000,comparison
2025-06-17,EWG,iShares Germany ETF,40.400001525878906,4781900,comparison
2025-06-18,EWG,iShares Germany ETF,40.279998779296875,3309900,comparison
2025-06-20,EWG,iShares Germany ETF,40.34000015258789,2332400,comparison
2025-06-23,EWG,iShares Germany ETF,40.75,4065000,comparison
2025-06-24,EWG,iShares Germany ETF,41.38999938964844,1791200,comparison
2025-06-25,EWG,iShares Germany ETF,41.150001525878906,1624500,comparison
2025-06-26,EWG,iShares Germany ETF,41.63999938964844,1985300,comparison
2025-06-27,EWG,iShares Germany ETF,42.29999923706055,4540600,comparison
2025-06-30,EWG,iShares Germany ETF,42.310001373291016,1624800,comparison
2025-07-01,EWG,iShares Germany ETF,42.0099983215332,1946400,comparison
2025-07-02,EWG,iShares Germany ETF,42.16999816894531,2088300,comparison
2025-07-03,EWG,iShares Germany ETF,42.209999084472656,1144900,comparison
2025-07-07,EWG,iShares Germany ETF,42.22999954223633,1840100,comparison
2025-07-08,EWG,iShares Germany ETF,42.59000015258789,2191200,comparison
2025-07-09,EWG,iShares Germany ETF,43.2599983215332,2940000,comparison
2025-07-10,EWG,iShares Germany ETF,42.86000061035156,1328400,comparison
2025-07-11,EWG,iShares Germany ETF,42.45000076293945,899700,comparison
2025-07-14,EWG,iShares Germany ETF,42.349998474121094,1924700,comparison
2025-07-15,EWG,iShares Germany ETF,41.81999969482422,1278700,comparison
2025-07-16,EWG,iShares Germany ETF,42.18000030517578,3383600,comparison
2025-07-17,EWG,iShares Germany ETF,42.349998474121094,1601500,comparison
2025-07-18,EWG,iShares Germany ETF,42.130001068115234,1109300,comparison
2025-07-21,EWG,iShares Germany ETF,42.41999816894531,918700,comparison
2025-07-22,EWG,iShares Germany ETF,42.41999816894531,3055700,comparison
2025-07-23,EWG,iShares Germany ETF,43.209999084472656,4461100,comparison
2025-07-24,EWG,iShares Germany ETF,42.70000076293945,2735600,comparison
2025-07-25,EWG,iShares Germany ETF,42.810001373291016,1846000,comparison
2025-07-28,EWG,iShares Germany ETF,41.66999816894531,3116900,comparison
2025-07-29,EWG,iShares Germany ETF,41.88999938964844,1985900,comparison
2025-07-30,EWG,iShares Germany ETF,41.630001068115234,2587300,comparison
2025-07-31,EWG,iShares Germany ETF,41.150001525878906,6831000,comparison
2025-08-01,EWG,iShares Germany ETF,40.75,3006000,comparison
2025-08-04,EWG,iShares Germany ETF,41.29999923706055,1611500,comparison
2025-08-05,EWG,iShares Germany ETF,41.4900016784668,1454100,comparison
2025-08-06,EWG,iShares Germany ETF,41.84000015258789,1693700,comparison
2025-08-07,EWG,iShares Germany ETF,42.33000183105469,2190600,comparison
2025-08-08,EWG,iShares Germany ETF,42.34000015258789,1907700,comparison
2025-08-11,EWG,iShares Germany ETF,41.939998626708984,937600,comparison
2025-08-12,EWG,iShares Germany ETF,42.150001525878906,2917500,comparison
2025-08-13,EWG,iShares Germany ETF,42.380001068115234,1136500,comparison
2025-08-14,EWG,iShares Germany ETF,42.5,1853500,comparison
2025-08-15,EWG,iShares Germany ETF,42.58000183105469,1174200,comparison
2025-08-18,EWG,iShares Germany ETF,42.45000076293945,860600,comparison
2025-08-19,EWG,iShares Germany ETF,42.38999938964844,1930400,comparison
2025-08-20,EWG,iShares Germany ETF,42.38999938964844,882200,comparison
2025-08-21,EWG,iShares Germany ETF,42.08000183105469,2238600,comparison
2025-08-22,EWG,iShares Germany ETF,42.65999984741211,1524400,comparison
2025-08-25,EWG,iShares Germany ETF,42.119998931884766,1707400,comparison
2025-08-26,EWG,iShares Germany ETF,42.130001068115234,3013300,comparison
2025-08-27,EWG,iShares Germany ETF,41.88999938964844,1166900,comparison
2025-08-28,EWG,iShares Germany ETF,42.02000045776367,2237100,comparison
2025-08-29,EWG,iShares Germany ETF,41.880001068115234,1715800,comparison
2025-09-02,EWG,iShares Germany ETF,41.040000915527344,3236400,comparison
2025-09-03,EWG,iShares Germany ETF,41.04999923706055,2549900,comparison
2025-09-04,EWG,iShares Germany ETF,41.34000015258789,2721700,comparison
2025-09-05,EWG,iShares Germany ETF,41.34000015258789,1639700,comparison
2025-09-08,EWG,iShares Germany ETF,41.689998626708984,1512200,comparison
2025-09-09,EWG,iShares Germany ETF,41.47999954223633,1616200,comparison
2025-09-10,EWG,iShares Germany ETF,41.06999969482422,2588900,comparison
2025-09-11,EWG,iShares Germany ETF,41.38999938964844,2503400,comparison
2025-09-12,EWG,iShares Germany ETF,41.310001373291016,1610500,comparison
2025-09-15,EWG,iShares Germany ETF,41.41999816894531,4993700,comparison
2025-09-16,EWG,iShares Germany ETF,41.150001525878906,2952700,comparison
2025-09-17,EWG,iShares Germany ETF,41.060001373291016,2659200,comparison
2025-09-18,EWG,iShares Germany ETF,41.45000076293945,5659000,comparison
2025-09-19,EWG,iShares Germany ETF,41.220001220703125,2925200,comparison
2025-09-22,EWG,iShares Germany ETF,41.2400016784668,2669100,comparison
2025-09-23,EWG,iShares Germany ETF,41.27000045776367,3737900,comparison
2025-09-24,EWG,iShares Germany ETF,41.2400016784668,2282700,comparison
2025-09-25,EWG,iShares Germany ETF,40.75,2866600,comparison
2025-09-26,EWG,iShares Germany ETF,41.20000076293945,2294500,comparison
2025-09-29,EWG,iShares Germany ETF,41.310001373291016,2822900,comparison
2025-09-30,EWG,iShares Germany ETF,41.61000061035156,2173600,comparison
2025-10-01,EWG,iShares Germany ETF,42.130001068115234,2286800,comparison
2025-10-02,EWG,iShares Germany ETF,42.470001220703125,2198800,comparison
2025-10-03,EWG,iShares Germany ETF,42.43000030517578,1461000,comparison
2025-10-06,EWG,iShares Germany ETF,42.41999816894531,2133100,comparison
2025-10-07,EWG,iShares Germany ETF,42.06999969482422,1400600,comparison
2025-10-08,EWG,iShares Germany ETF,42.34000015258789,2031200,comparison
2025-10-09,EWG,iShares Germany ETF,42.09000015258789,2417200,comparison
2025-10-10,EWG,iShares Germany ETF,41.52000045776367,2642300,comparison
2025-10-13,EWG,iShares Germany ETF,41.779998779296875,1946300,comparison
2025-10-14,EWG,iShares Germany ETF,41.66999816894531,2740800,comparison
2025-10-15,EWG,iShares Germany ETF,41.529998779296875,2847200,comparison
2025-10-16,EWG,iShares Germany ETF,41.59000015258789,2469700,comparison
2025-10-17,EWG,iShares Germany ETF,41.380001068115234,2717100,comparison
2025-10-20,EWG,iShares Germany ETF,41.880001068115234,1956600,comparison
2025-10-21,EWG,iShares Germany ETF,41.689998626708984,2593800,comparison
2025-10-22,EWG,iShares Germany ETF,41.439998626708984,2046400,comparison
2025-10-23,EWG,iShares Germany ETF,41.54999923706055,2269700,comparison
2025-10-24,EWG,iShares Germany ETF,41.59000015258789,1836600,comparison
2025-10-27,EWG,iShares Germany ETF,41.779998779296875,1370100,comparison
2025-10-28,EWG,iShares Germany ETF,41.720001220703125,1583000,comparison
2025-10-29,EWG,iShares Germany ETF,41.27000045776367,3329000,comparison
2025-10-30,EWG,iShares Germany ETF,41.0,1934100,comparison
2025-10-31,EWG,iShares Germany ETF,40.72999954223633,1590300,comparison
2025-11-03,EWG,iShares Germany ETF,40.90999984741211,2046100,comparison
2025-11-04,EWG,iShares Germany ETF,40.34000015258789,6831300,comparison
2025-11-05,EWG,iShares Germany ETF,40.72999954223633,1672700,comparison
2025-11-06,EWG,iShares Germany ETF,40.38999938964844,2667100,comparison
2025-11-07,EWG,iShares Germany ETF,40.47999954223633,2132200,comparison
2025-11-10,EWG,iShares Germany ETF,40.959999084472656,1484200,comparison
2025-11-11,EWG,iShares Germany ETF,41.22999954223633,2071700,comparison
2025-11-12,EWG,iShares Germany ETF,41.68000030517578,1261300,comparison
2025-11-13,EWG,iShares Germany ETF,41.25,4326700,comparison
2025-11-14,EWG,iShares Germany ETF,40.86000061035156,2265600,comparison
2025-11-17,EWG,iShares Germany ETF,40.0099983215332,1716700,comparison
2025-11-18,EWG,iShares Germany ETF,39.529998779296875,2340000,comparison
2025-11-19,EWG,iShares Germany ETF,39.5099983215332,1471400,comparison
2025-11-20,EWG,iShares Germany ETF,38.88999938964844,2224200,comparison
2025-11-21,EWG,iShares Germany ETF,39.400001525878906,1597300,comparison
2025-11-24,EWG,iShares Germany ETF,39.470001220703125,1394800,comparison
2025-11-25,EWG,iShares Germany ETF,40.189998626708984,1483300,comparison
2025-11-26,EWG,iShares Germany ETF,40.599998474121094,1644000,comparison
2025-11-28,EWG,iShares Germany ETF,40.91999816894531,1289400,comparison
2025-12-01,EWG,iShares Germany ETF,40.52000045776367,1938700,comparison
2025-12-02,EWG,iShares Germany ETF,40.88999938964844,1786600,comparison
2025-12-03,EWG,iShares Germany ETF,40.95000076293945,3088200,comparison
2025-12-04,EWG,iShares Germany ETF,41.13999938964844,1576700,comparison
2025-12-05,EWG,iShares Germany ETF,41.40999984741211,1761400,comparison
2025-12-08,EWG,iShares Germany ETF,41.34000015258789,1410600,comparison
2025-12-09,EWG,iShares Germany ETF,41.529998779296875,1457900,comparison
2025-12-10,EWG,iShares Germany ETF,41.939998626708984,2347600,comparison
2025-12-11,EWG,iShares Germany ETF,42.38999938964844,2142300,comparison
2025-12-12,EWG,iShares Germany ETF,42.18000030517578,2668600,comparison
2025-12-15,EWG,iShares Germany ETF,42.099998474121094,1927400,comparison
2025-12-16,EWG,iShares Germany ETF,42.029998779296875,3843400,comparison
2025-12-17,EWG,iShares Germany ETF,41.61000061035156,2181400,comparison
2025-12-18,EWG,iShares Germany ETF,41.939998626708984,1917900,comparison
2025-12-19,EWG,iShares Germany ETF,42.099998474121094,1755900,comparison
2025-12-22,EWG,iShares Germany ETF,42.34000015258789,1017500,comparison
2025-12-23,EWG,iShares Germany ETF,42.439998626708984,1583800,comparison
2025-12-24,EWG,iShares Germany ETF,42.56999969482422,1113900,comparison
2025-12-26,EWG,iShares Germany ETF,42.650001525878906,1381600,comparison
2025-12-29,EWG,iShares Germany ETF,42.5099983215332,1394100,comparison
2025-12-30,EWG,iShares Germany ETF,42.75,1950400,comparison
2025-12-31,EWG,iShares Germany ETF,42.5,2240800,comparison
2026-01-02,EWG,iShares Germany ETF,42.560001373291016,3380200,comparison
2026-01-05,EWG,iShares Germany ETF,43.04999923706055,3370100,comparison
2026-01-06,EWG,iShares Germany ETF,43.130001068115234,2305700,comparison
2026-01-07,EWG,iShares Germany ETF,43.2599983215332,2741300,comparison
2026-01-08,EWG,iShares Germany ETF,43.310001373291016,2105500,comparison
2026-01-09,EWG,iShares Germany ETF,43.40999984741211,1999700,comparison
2026-01-12,EWG,iShares Germany ETF,43.83000183105469,2176000,comparison
2026-01-13,EWG,iShares Germany ETF,43.56999969482422,2772800,comparison
2026-01-14,EWG,iShares Germany ETF,43.4900016784668,2682700,comparison
2026-01-15,EWG,iShares Germany ETF,43.2400016784668,2546800,comparison
2026-01-16,EWG,iShares Germany ETF,43.34000015258789,2776100,comparison
2026-01-20,EWG,iShares Germany ETF,42.540000915527344,2776800,comparison
2026-01-21,EWG,iShares Germany ETF,42.81999969482422,4279500,comparison
2026-01-22,EWG,iShares Germany ETF,43.099998474121094,2834700,comparison
2026-01-23,EWG,iShares Germany ETF,43.47999954223633,2311300,comparison
2026-01-26,EWG,iShares Germany ETF,43.84000015258789,2735100,comparison
2026-01-27,EWG,iShares Germany ETF,44.29999923706055,3458700,comparison
2026-01-28,EWG,iShares Germany ETF,44.0099983215332,2349300,comparison
2026-01-29,EWG,iShares Germany ETF,43.439998626708984,2562300,comparison
2026-01-30,EWG,iShares Germany ETF,43.11000061035156,3653000,comparison
2026-02-02,EWG,iShares Germany ETF,43.47999954223633,2764800,comparison
2026-02-03,EWG,iShares Germany ETF,43.5099983215332,1996800,comparison
2026-02-04,EWG,iShares Germany ETF,43.25,2147700,comparison
2026-02-05,EWG,iShares Germany ETF,42.84000015258789,1811000,comparison
2026-02-06,EWG,iShares Germany ETF,43.529998779296875,1323800,comparison
2026-02-09,EWG,iShares Germany ETF,44.31999969482422,1220300,comparison
2026-02-10,EWG,iShares Germany ETF,44.220001220703125,1308800,comparison
2026-02-11,EWG,iShares Germany ETF,44.04999923706055,1413300,comparison
2026-02-12,EWG,iShares Germany ETF,43.959999084472656,1646200,comparison
2026-02-13,EWG,iShares Germany ETF,43.970001220703125,960600,comparison
2026-02-17,EWG,iShares Germany ETF,44.040000915527344,1067500,comparison
2026-02-18,EWG,iShares Germany ETF,44.119998931884766,831400,comparison
2026-02-19,EWG,iShares Germany ETF,43.880001068115234,950600,comparison
2026-02-20,EWG,iShares Germany ETF,44.31999969482422,1027100,comparison
2026-02-23,EWG,iShares Germany ETF,43.900001525878906,788100,comparison
2026-02-24,EWG,iShares Germany ETF,43.95000076293945,1044300,comparison
2026-02-25,EWG,iShares Germany ETF,44.349998474121094,1068400,comparison
2026-02-26,EWG,iShares Germany ETF,44.560001373291016,1676400,comparison
2026-02-27,EWG,iShares Germany ETF,44.34000015258789,1309600,comparison
2026-03-02,EWG,iShares Germany ETF,42.90999984741211,3006900,comparison
2026-03-03,EWG,iShares Germany ETF,41.56999969482422,4329000,comparison
2026-03-04,EWG,iShares Germany ETF,42.099998474121094,2146600,comparison
2026-03-05,EWG,iShares Germany ETF,41.18000030517578,3326100,comparison
2026-03-06,EWG,iShares Germany ETF,40.81999969482422,3597900,comparison
2026-03-09,EWG,iShares Germany ETF,41.09000015258789,3922800,comparison
2026-03-10,EWG,iShares Germany ETF,41.099998474121094,3170700,comparison
2026-03-11,EWG,iShares Germany ETF,40.79999923706055,2047200,comparison
2026-03-12,EWG,iShares Germany ETF,40.34000015258789,5785700,comparison
2026-03-13,EWG,iShares Germany ETF,39.84000015258789,2175500,comparison
2026-03-16,EWG,iShares Germany ETF,40.52000045776367,2959500,comparison
2026-03-17,EWG,iShares Germany ETF,40.7400016784668,2163500,comparison
2026-03-18,EWG,iShares Germany ETF,39.7599983215332,2210400,comparison
2026-03-19,EWG,iShares Germany ETF,39.689998626708984,5975500,comparison
2026-03-20,EWG,iShares Germany ETF,38.20000076293945,4926200,comparison
2026-03-23,EWG,iShares Germany ETF,39.31999969482422,5674600,comparison
2026-03-24,EWG,iShares Germany ETF,38.95000076293945,1925800,comparison
2026-03-25,EWG,iShares Germany ETF,39.470001220703125,3017700,comparison
2026-03-26,EWG,iShares Germany ETF,38.66999816894531,2632400,comparison
2026-03-27,EWG,iShares Germany ETF,38.08000183105469,3954500,comparison
2026-03-30,EWG,iShares Germany ETF,38.369998931884766,2391100,comparison
2026-03-31,EWG,iShares Germany ETF,39.66999816894531,5435000,comparison
2026-04-01,EWG,iShares Germany ETF,40.20000076293945,3147700,comparison
2026-04-02,EWG,iShares Germany ETF,39.900001525878906,3465300,comparison
2026-04-06,EWG,iShares Germany ETF,40.209999084472656,4723200,comparison
2026-04-07,EWG,iShares Germany ETF,40.11000061035156,3071800,comparison
2026-04-08,EWG,iShares Germany ETF,41.7400016784668,2761000,comparison
2026-04-09,EWG,iShares Germany ETF,41.619998931884766,1933900,comparison
2026-04-10,EWG,iShares Germany ETF,41.599998474121094,1391200,comparison
2026-04-13,EWG,iShares Germany ETF,41.939998626708984,1472800,comparison
2026-04-14,EWG,iShares Germany ETF,42.189998626708984,1573300,comparison
2026-04-15,EWG,iShares Germany ETF,42.36000061035156,775500,comparison
2026-04-16,EWG,iShares Germany ETF,42.36000061035156,872300,comparison
2026-04-17,EWG,iShares Germany ETF,43.189998626708984,2980000,comparison
2026-04-20,EWG,iShares Germany ETF,42.9900016784668,1527600,comparison
2026-04-21,EWG,iShares Germany ETF,42.060001373291016,2144500,comparison
2026-04-22,EWG,iShares Germany ETF,42.31999969482422,1714900,comparison
2026-04-23,EWG,iShares Germany ETF,41.91999816894531,2886500,comparison
2026-04-24,EWG,iShares Germany ETF,42.349998474121094,2341600,comparison
2021-01-04,EWS,iShares Singapore ETF,21.559999465942383,1000200,comparison
2021-01-05,EWS,iShares Singapore ETF,21.760000228881836,969000,comparison
2021-01-06,EWS,iShares Singapore ETF,22.040000915527344,1087500,comparison
2021-01-07,EWS,iShares Singapore ETF,22.100000381469727,1396700,comparison
2021-01-08,EWS,iShares Singapore ETF,22.739999771118164,1194900,comparison
2021-01-11,EWS,iShares Singapore ETF,22.299999237060547,806300,comparison
2021-01-12,EWS,iShares Singapore ETF,22.459999084472656,736500,comparison
2021-01-13,EWS,iShares Singapore ETF,22.43000030517578,1094600,comparison
2021-01-14,EWS,iShares Singapore ETF,22.690000534057617,1032800,comparison
2021-01-15,EWS,iShares Singapore ETF,22.43000030517578,831800,comparison
2021-01-19,EWS,iShares Singapore ETF,22.479999542236328,501600,comparison
2021-01-20,EWS,iShares Singapore ETF,22.639999389648438,342900,comparison
2021-01-21,EWS,iShares Singapore ETF,22.770000457763672,981400,comparison
2021-01-22,EWS,iShares Singapore ETF,22.389999389648438,1068100,comparison
2021-01-25,EWS,iShares Singapore ETF,22.290000915527344,1069900,comparison
2021-01-26,EWS,iShares Singapore ETF,22.170000076293945,618200,comparison
2021-01-27,EWS,iShares Singapore ETF,21.899999618530273,1370100,comparison
2021-01-28,EWS,iShares Singapore ETF,22.06999969482422,682500,comparison
2021-01-29,EWS,iShares Singapore ETF,21.540000915527344,1392700,comparison
2021-02-01,EWS,iShares Singapore ETF,21.639999389648438,971400,comparison
2021-02-02,EWS,iShares Singapore ETF,21.799999237060547,855400,comparison
2021-02-03,EWS,iShares Singapore ETF,21.790000915527344,1160800,comparison
2021-02-04,EWS,iShares Singapore ETF,21.68000030517578,930500,comparison
2021-02-05,EWS,iShares Singapore ETF,21.739999771118164,793400,comparison
2021-02-08,EWS,iShares Singapore ETF,22.030000686645508,1431200,comparison
2021-02-09,EWS,iShares Singapore ETF,22.18000030517578,560500,comparison
2021-02-10,EWS,iShares Singapore ETF,21.950000762939453,583100,comparison
2021-02-11,EWS,iShares Singapore ETF,22.1299991607666,577400,comparison
2021-02-12,EWS,iShares Singapore ETF,22.200000762939453,435700,comparison
2021-02-16,EWS,iShares Singapore ETF,22.100000381469727,729600,comparison
2021-02-17,EWS,iShares Singapore ETF,22.06999969482422,417300,comparison
2021-02-18,EWS,iShares Singapore ETF,21.950000762939453,510200,comparison
2021-02-19,EWS,iShares Singapore ETF,21.899999618530273,518800,comparison
2021-02-22,EWS,iShares Singapore ETF,21.950000762939453,577500,comparison
2021-02-23,EWS,iShares Singapore ETF,22.06999969482422,1038000,comparison
2021-02-24,EWS,iShares Singapore ETF,22.459999084472656,1049300,comparison
2021-02-25,EWS,iShares Singapore ETF,22.1299991607666,974700,comparison
2021-02-26,EWS,iShares Singapore ETF,22.06999969482422,961600,comparison
2021-03-01,EWS,iShares Singapore ETF,22.649999618530273,1356400,comparison
2021-03-02,EWS,iShares Singapore ETF,22.520000457763672,1124400,comparison
2021-03-03,EWS,iShares Singapore ETF,22.399999618530273,966300,comparison
2021-03-04,EWS,iShares Singapore ETF,22.5,1333400,comparison
2021-03-05,EWS,iShares Singapore ETF,22.84000015258789,1056700,comparison
2021-03-08,EWS,iShares Singapore ETF,22.670000076293945,934700,comparison
2021-03-09,EWS,iShares Singapore ETF,22.90999984741211,824400,comparison
2021-03-10,EWS,iShares Singapore ETF,22.709999084472656,1102100,comparison
2021-03-11,EWS,iShares Singapore ETF,22.969999313354492,574400,comparison
2021-03-12,EWS,iShares Singapore ETF,22.860000610351562,578100,comparison
2021-03-15,EWS,iShares Singapore ETF,22.809999465942383,610700,comparison
2021-03-16,EWS,iShares Singapore ETF,22.809999465942383,603300,comparison
2021-03-17,EWS,iShares Singapore ETF,23.040000915527344,926700,comparison
2021-03-18,EWS,iShares Singapore ETF,22.979999542236328,651600,comparison
2021-03-19,EWS,iShares Singapore ETF,23.1200008392334,998800,comparison
2021-03-22,EWS,iShares Singapore ETF,23.139999389648438,951500,comparison
2021-03-23,EWS,iShares Singapore ETF,22.790000915527344,702900,comparison
2021-03-24,EWS,iShares Singapore ETF,22.950000762939453,709100,comparison
2021-03-25,EWS,iShares Singapore ETF,23.110000610351562,706200,comparison
2021-03-26,EWS,iShares Singapore ETF,23.459999084472656,1536600,comparison
2021-03-29,EWS,iShares Singapore ETF,23.459999084472656,476400,comparison
2021-03-30,EWS,iShares Singapore ETF,23.56999969482422,657100,comparison
2021-03-31,EWS,iShares Singapore ETF,23.420000076293945,799000,comparison
2021-04-01,EWS,iShares Singapore ETF,23.670000076293945,691900,comparison
2021-04-05,EWS,iShares Singapore ETF,23.709999084472656,525200,comparison
2021-04-06,EWS,iShares Singapore ETF,23.700000762939453,751200,comparison
2021-04-07,EWS,iShares Singapore ETF,23.649999618530273,922900,comparison
2021-04-08,EWS,iShares Singapore ETF,23.6200008392334,711700,comparison
2021-04-09,EWS,iShares Singapore ETF,23.59000015258789,502400,comparison
2021-04-12,EWS,iShares Singapore ETF,23.5,553200,comparison
2021-04-13,EWS,iShares Singapore ETF,23.639999389648438,415700,comparison
2021-04-14,EWS,iShares Singapore ETF,23.600000381469727,949000,comparison
2021-04-15,EWS,iShares Singapore ETF,23.739999771118164,488500,comparison
2021-04-16,EWS,iShares Singapore ETF,23.829999923706055,337800,comparison
2021-04-19,EWS,iShares Singapore ETF,23.8700008392334,595600,comparison
2021-04-20,EWS,iShares Singapore ETF,23.469999313354492,652900,comparison
2021-04-21,EWS,iShares Singapore ETF,23.610000610351562,521400,comparison
2021-04-22,EWS,iShares Singapore ETF,23.489999771118164,890900,comparison
2021-04-23,EWS,iShares Singapore ETF,23.860000610351562,857500,comparison
2021-04-26,EWS,iShares Singapore ETF,24.020000457763672,593100,comparison
2021-04-27,EWS,iShares Singapore ETF,24.049999237060547,588200,comparison
2021-04-28,EWS,iShares Singapore ETF,24.149999618530273,533100,comparison
2021-04-29,EWS,iShares Singapore ETF,24.059999465942383,324000,comparison
2021-04-30,EWS,iShares Singapore ETF,23.93000030517578,312100,comparison
2021-05-03,EWS,iShares Singapore ETF,23.770000457763672,517500,comparison
2021-05-04,EWS,iShares Singapore ETF,23.299999237060547,638600,comparison
2021-05-05,EWS,iShares Singapore ETF,23.479999542236328,447900,comparison
2021-05-06,EWS,iShares Singapore ETF,23.670000076293945,618700,comparison
2021-05-07,EWS,iShares Singapore ETF,24.219999313354492,599000,comparison
2021-05-10,EWS,iShares Singapore ETF,23.809999465942383,741300,comparison
2021-05-11,EWS,iShares Singapore ETF,23.5,1083700,comparison
2021-05-12,EWS,iShares Singapore ETF,23.059999465942383,989200,comparison
2021-05-13,EWS,iShares Singapore ETF,23.040000915527344,786400,comparison
2021-05-14,EWS,iShares Singapore ETF,22.989999771118164,896900,comparison
2021-05-17,EWS,iShares Singapore ETF,23.09000015258789,712700,comparison
2021-05-18,EWS,iShares Singapore ETF,23.530000686645508,716700,comparison
2021-05-19,EWS,iShares Singapore ETF,23.350000381469727,1089100,comparison
2021-05-20,EWS,iShares Singapore ETF,23.399999618530273,516200,comparison
2021-05-21,EWS,iShares Singapore ETF,23.420000076293945,518700,comparison
2021-05-24,EWS,iShares Singapore ETF,23.59000015258789,610200,comparison
2021-05-25,EWS,iShares Singapore ETF,23.68000030517578,647700,comparison
2021-05-26,EWS,iShares Singapore ETF,23.690000534057617,388200,comparison
2021-05-27,EWS,iShares Singapore ETF,24.110000610351562,910400,comparison
2021-05-28,EWS,iShares Singapore ETF,24.079999923706055,598100,comparison
2021-06-01,EWS,iShares Singapore ETF,24.100000381469727,825500,comparison
2021-06-02,EWS,iShares Singapore ETF,23.979999542236328,528800,comparison
2021-06-03,EWS,iShares Singapore ETF,23.799999237060547,767800,comparison
2021-06-04,EWS,iShares Singapore ETF,24.030000686645508,507400,comparison
2021-06-07,EWS,iShares Singapore ETF,24.149999618530273,464300,comparison
2021-06-08,EWS,iShares Singapore ETF,24.100000381469727,442800,comparison
2021-06-09,EWS,iShares Singapore ETF,23.989999771118164,475000,comparison
2021-06-10,EWS,iShares Singapore ETF,23.889999389648438,388000,comparison
2021-06-11,EWS,iShares Singapore ETF,23.75,467900,comparison
2021-06-14,EWS,iShares Singapore ETF,23.700000762939453,401700,comparison
2021-06-15,EWS,iShares Singapore ETF,23.770000457763672,817200,comparison
2021-06-16,EWS,iShares Singapore ETF,23.389999389648438,1103100,comparison
2021-06-17,EWS,iShares Singapore ETF,23.270000457763672,763000,comparison
2021-06-18,EWS,iShares Singapore ETF,22.93000030517578,513300,comparison
2021-06-21,EWS,iShares Singapore ETF,23.260000228881836,732700,comparison
2021-06-22,EWS,iShares Singapore ETF,22.920000076293945,1448700,comparison
2021-06-23,EWS,iShares Singapore ETF,22.93000030517578,1133600,comparison
2021-06-24,EWS,iShares Singapore ETF,23.1200008392334,560300,comparison
2021-06-25,EWS,iShares Singapore ETF,23.209999084472656,712900,comparison
2021-06-28,EWS,iShares Singapore ETF,23.139999389648438,1142200,comparison
2021-06-29,EWS,iShares Singapore ETF,22.93000030517578,824600,comparison
2021-06-30,EWS,iShares Singapore ETF,23.239999771118164,1068000,comparison
2021-07-01,EWS,iShares Singapore ETF,23.170000076293945,1389900,comparison
2021-07-02,EWS,iShares Singapore ETF,23.1200008392334,581700,comparison
2021-07-06,EWS,iShares Singapore ETF,23.56999969482422,903600,comparison
2021-07-07,EWS,iShares Singapore ETF,23.1200008392334,1224300,comparison
2021-07-08,EWS,iShares Singapore ETF,22.719999313354492,1668000,comparison
2021-07-09,EWS,iShares Singapore ETF,23.190000534057617,525000,comparison
2021-07-12,EWS,iShares Singapore ETF,23.290000915527344,636200,comparison
2021-07-13,EWS,iShares Singapore ETF,23.270000457763672,430600,comparison
2021-07-14,EWS,iShares Singapore ETF,23.209999084472656,375100,comparison
2021-07-15,EWS,iShares Singapore ETF,23.0,559400,comparison
2021-07-16,EWS,iShares Singapore ETF,22.899999618530273,934100,comparison
2021-07-19,EWS,iShares Singapore ETF,22.559999465942383,891600,comparison
2021-07-20,EWS,iShares Singapore ETF,22.829999923706055,349100,comparison
2021-07-21,EWS,iShares Singapore ETF,22.899999618530273,1038000,comparison
2021-07-22,EWS,iShares Singapore ETF,23.190000534057617,763800,comparison
2021-07-23,EWS,iShares Singapore ETF,23.18000030517578,417700,comparison
2021-07-26,EWS,iShares Singapore ETF,23.200000762939453,496800,comparison
2021-07-27,EWS,iShares Singapore ETF,23.1200008392334,863200,comparison
2021-07-28,EWS,iShares Singapore ETF,23.200000762939453,1015600,comparison
2021-07-29,EWS,iShares Singapore ETF,23.559999465942383,566000,comparison
2021-07-30,EWS,iShares Singapore ETF,23.489999771118164,406600,comparison
2021-08-02,EWS,iShares Singapore ETF,23.190000534057617,1084300,comparison
2021-08-03,EWS,iShares Singapore ETF,23.3700008392334,888700,comparison
2021-08-04,EWS,iShares Singapore ETF,23.649999618530273,695100,comparison
2021-08-05,EWS,iShares Singapore ETF,23.65999984741211,582300,comparison
2021-08-06,EWS,iShares Singapore ETF,23.579999923706055,1041900,comparison
2021-08-09,EWS,iShares Singapore ETF,23.56999969482422,528300,comparison
